1000
-377|610
-393|297
834|631
521|-397
-518|-452
766|378
907|-84
39|-86
-636|784
467|-870
305|209
-754|-964
-841|-288
-557|650
221|-972
-79|526
-627|448
-431|533
704|485
-761|-157
-640|-327
-222|715
692|-537
-159|-976
-972|736
133|-242
-323|732
26|-282
184|554
-719|-341
-6|787
-244|-204
53|-100
473|988
918|-579
562|881
2|342
-229|694
-798|-490
336|-251
-584|41
504|792
650|-900
804|-676
644|376
-601|-191
-263|-879
-144|802
463|660
837|470
235|-989
-50|-895
476|-770
435|-50
871|785
302|774
-505|495
337|-768
385|-686
436|-392
-78|484
-39|549
742|726
-453|-656
567|242
189|325
715|336
793|-474
460|-756
418|-562
765|74
573|458
309|342
860|272
833|329
387|38
-998|748
410|17
76|909
-437|-834
646|-564
875|-279
-114|703
652|128
-115|299
784|-690
627|-491
-958|911
494|-602
901|561
-559|528
899|-909
612|-389
680|-783
538|-667
343|35
-515|117
-133|-837
-23|-949
-751|-660
-34|-296
708|68
78|-98
-769|-349
607|537
389|-987
-367|726
725|-4
101|780
295|910
-666|-177
885|681
-43|-266
-307|884
-388|143
-148|-460
-109|-551
14|-882
-867|-198
408|840
-600|137
-966|-819
957|352
632|-218
-303|-682
-533|676
757|287
417|-220
-40|916
902|719
222|-897
100|-559
-289|-214
-955|283
-880|478
106|221
857|-982
837|374
709|240
789|-528
221|507
994|118
77|226
-522|906
48|890
971|572
-156|460
703|-931
-942|807
-277|245
284|905
-362|-852
254|724
-217|148
-545|-589
932|-224
-493|237
209|612
-311|-94
415|-562
-38|919
-996|-462
635|-849
851|-243
-482|-555
212|436
-486|-80
988|-139
110|-661
-984|736
634|-13
846|481
-178|944
89|204
-437|-656
-438|654
-130|-645
103|401
798|284
596|520
795|-363
-736|823
-373|-627
-643|-226
-919|-879
635|391
-778|755
-950|843
522|632
436|64
711|-237
-427|-800
-201|284
-98|820
926|241
-519|894
-592|804
-793|271
433|874
-209|220
-82|-790
502|302
634|-322
453|-981
-680|-340
350|-576
919|742
-395|801
-183|-77
572|-246
937|-874
-903|-14
-138|701
-304|-643
172|-761
844|-684
-408|-64
-119|908
-474|908
-72|332
85|-1000
-5|340
-932|-276
17|-564
-538|-925
390|367
-904|-612
-84|768
-899|-421
645|487
614|928
-593|16
-357|567
991|978
-471|-429
987|-536
-876|364
-793|527
-225|-761
491|596
-696|887
351|200
-716|-822
-915|-762
276|-453
-490|-675
421|-749
313|99
347|-237
-896|282
402|-882
-297|-746
-307|737
701|-38
-587|-39
286|-491
-684|-629
721|25
838|-200
-554|133
462|52
-146|-500
387|-442
170|77
-195|-587
-818|597
-404|98
665|-880
-317|323
-519|-184
-719|-509
-4|-179
-777|-33
792|-754
-710|-123
-885|238
-550|56
-347|-339
132|-98
-529|-390
491|-153
-821|647
276|-618
-454|-76
-430|875
97|-945
10|-773
34|-122
-909|613
-354|-682
-677|629
642|86
-344|129
762|-293
-137|-739
-232|405
764|-145
-548|-266
-897|-422
-614|-362
463|501
67|-125
530|295
-72|524
344|-377
-168|135
527|662
31|797
-105|564
-723|384
-699|506
-928|-264
558|-557
399|-838
-571|-294
-283|-109
878|614
985|-15
-403|-846
-714|46
834|667
-329|-414
844|-802
712|270
223|-846
-753|678
-552|-418
917|150
990|902
-505|-499
-239|378
794|-150
16|-298
289|112
-472|168
-581|-45
-668|-176
-390|813
688|423
-716|857
327|-307
418|649
755|291
825|38
555|601
-901|602
849|-970
-584|997
-697|-101
430|-889
131|-55
428|-71
157|379
-29|713
715|-591
-737|194
-139|-405
-220|184
-975|-169
-75|-634
-868|771
250|-701
-586|-99
375|-35
38|567
-362|-147
-330|-375
696|-48
-395|652
-243|927
-391|-506
-603|-681
697|845
-585|-249
-872|602
-616|78
760|-264
-522|906
641|310
-593|447
-731|756
-885|-893
483|-265
-288|512
-689|-872
-905|805
-12|-104
773|837
-590|680
-245|-282
-589|351
454|-402
-11|441
532|-877
246|-401
-301|-318
-298|693
-850|-928
736|148
-374|36
-52|285
666|-717
161|984
73|694
-123|573
572|250
96|661
-267|804
-243|-660
-900|753
332|859
389|836
-539|-440
173|-646
-562|86
-680|75
876|293
-570|10
-921|124
-154|388
-367|-490
-677|-401
756|-814
-335|673
26|-852
549|389
-71|-367
-893|689
497|676
488|-881
76|-728
425|-584
366|216
-574|867
249|-772
-526|-134
-640|828
513|604
633|266
-394|457
-129|-642
595|-97
658|-6
-70|-215
-940|-947
607|-285
-246|-168
-909|-456
-350|-835
426|-521
-695|-321
-895|48
-909|-137
-280|760
879|-121
985|395
398|-40
270|-540
768|631
-903|-106
-964|-662
-208|-109
-570|-550
430|593
522|-528
-914|359
884|455
-966|716
890|-564
-410|183
-821|-967
135|237
940|364
-395|490
146|138
659|379
-700|139
848|750
914|797
-570|366
-978|-731
-348|-312
-105|-619
692|636
938|-641
83|21
-947|-263
-780|-101
-764|-159
-388|976
-649|442
-576|567
-903|21
-336|32
605|702
634|-875
-294|328
-127|-254
658|-636
907|-83
-152|608
552|-597
935|-555
-274|-8
-814|305
-43|285
-973|899
901|942
378|67
5|-509
188|-403
-578|-626
645|-488
-660|-987
760|517
-301|-546
-307|381
-202|943
-496|152
-875|812
941|354
587|192
-455|-141
-296|-377
535|-889
762|-447
744|477
750|-2
-265|-767
-108|270
-423|-519
49|-787
-668|266
577|105
-994|975
-971|888
619|310
792|951
874|-166
669|-219
-958|-812
-459|-468
668|659
373|198
73|-799
-998|-979
-993|-42
31|507
196|-907
825|471
414|-50
119|622
765|32
162|503
-439|-461
561|-696
-238|-429
834|631
956|31
-985|742
-887|-699
-553|-274
-825|491
-221|-185
-952|917
-911|-957
-893|634
-358|-520
-838|220
746|978
-347|166
78|538
-393|580
958|486
297|749
945|-962
336|-495
425|699
795|765
-851|781
205|246
546|680
495|-969
202|-22
13|-236
795|-737
-649|578
-436|-508
331|-908
984|-113
-637|436
-886|556
691|-312
-894|75
-587|-868
-439|815
-191|-145
-211|-610
-487|-871
-951|-198
-677|15
21|753
-669|812
-700|234
237|186
-497|345
776|-200
456|-466
695|701
175|868
-535|-996
-719|-94
431|-45
-654|-904
