10000
-642|-118
-198|-713
-721|111
982|775
-66|-371
339|163
169|27
-368|-523
949|198
-510|745
432|-742
655|634
448|-66
412|-108
972|-554
552|192
-577|-52
-94|-156
-934|294
994|-357
43|216
-860|242
-658|-618
937|380
396|-515
-679|-707
223|864
849|-606
-603|271
-936|934
902|747
-415|-906
-882|-451
-845|-604
122|-601
759|-825
-267|-975
-767|426
842|61
-944|-146
-273|35
-122|-494
-969|-969
-277|-730
574|-384
564|-331
295|610
993|-262
189|-151
-431|-589
737|201
757|859
859|324
867|250
171|887
850|270
-507|-664
-172|209
365|-242
-341|-126
222|471
-996|-582
-753|-588
-858|-574
86|-104
414|254
325|223
-743|1000
89|-63
-593|316
91|749
-50|-724
-52|-677
-928|-971
919|-536
-88|-520
-45|-3
-841|-945
965|-549
278|838
165|-644
-300|-875
469|942
7|-136
-220|78
630|-111
-99|-285
792|616
416|-735
-60|-311
-966|215
-972|739
-105|977
268|-269
117|484
312|-588
316|877
276|51
-297|-820
866|-965
643|-700
-15|-519
583|-540
-635|231
698|-174
-612|54
870|-955
-523|147
-135|-690
-141|-446
-569|-299
605|-732
903|781
82|316
-470|-732
-783|239
462|-315
490|53
483|-896
-797|-366
-14|532
-369|964
297|578
137|-199
170|-871
950|522
-949|-254
987|-687
-218|120
366|-438
-667|743
-93|504
-974|-95
641|-408
190|160
-775|847
-824|909
164|562
484|63
-688|741
712|392
567|-867
960|920
95|-56
211|276
702|609
-56|-580
69|349
-740|595
581|-334
-171|810
291|-902
794|-239
-924|-524
187|212
293|-332
829|449
200|-922
-396|-417
-700|390
-244|195
-60|325
105|-286
-155|-18
-488|-620
694|-904
-395|665
-84|-363
-419|408
660|296
-75|-151
-367|-543
-309|-240
556|431
-523|254
-177|35
990|921
-718|260
-292|424
667|-341
-131|-868
84|-150
345|-121
-937|-878
-737|-992
160|-636
-972|-889
-580|530
-94|-247
557|-326
-951|747
-215|-906
650|-600
496|865
-9|-602
-945|-518
188|-53
-473|-416
400|-886
-238|-967
327|-917
755|-492
897|362
-310|953
701|-402
627|793
308|640
717|591
732|-367
-171|-631
-453|174
910|-359
468|-182
453|192
805|-517
-574|-667
344|816
911|142
-616|824
383|-304
785|884
738|781
879|595
-964|-295
963|-197
290|333
931|118
711|797
-921|64
-457|508
233|-271
861|669
-449|-32
-941|739
-723|-122
-783|171
830|-104
122|-574
393|-235
930|50
941|-463
311|-594
-171|-332
-547|565
677|37
382|762
-483|-714
194|813
632|-78
-390|628
718|-184
246|812
-962|-232
202|-140
-709|-730
-302|919
543|-923
223|703
-242|-80
810|-139
645|537
957|69
672|286
-125|-903
219|-477
-380|909
1|-423
755|-594
873|-782
532|839
129|-207
-120|-166
-175|-354
27|209
-140|-372
-224|-41
-917|949
-847|-800
60|-181
-694|-706
-510|-899
-33|-410
-320|-42
770|-759
70|385
-565|199
-509|-684
-356|986
303|-750
-293|251
625|-823
-589|189
599|-416
344|330
-426|-736
-449|668
-755|-101
-550|700
275|-225
258|744
450|525
43|399
647|-743
-114|-896
638|-889
-229|-929
-400|378
635|-371
-776|-948
-459|201
462|-6
-686|783
-547|197
848|-357
20|345
-560|814
779|-270
420|-195
-446|844
-567|-94
250|-741
-468|-1000
-650|15
792|-210
32|-537
838|43
-469|-430
-831|-259
-137|-49
642|-671
246|-807
-5|-666
887|-49
-931|836
461|909
337|910
926|271
896|235
441|-760
739|41
-709|584
606|640
-601|-78
-86|-386
953|890
-646|42
348|-269
-18|251
-339|913
213|-85
990|-749
-310|319
448|-669
-659|217
132|-703
399|635
449|-95
323|-149
994|-49
315|927
209|494
385|16
842|711
-339|448
194|-611
-800|-414
425|284
67|236
37|-791
-23|745
839|-842
-443|123
-972|-327
463|186
-512|501
-251|910
-950|-19
797|-313
513|-71
679|726
-373|582
-189|-951
-410|-107
373|-209
477|-197
-950|244
-132|-445
329|-562
298|-342
864|-460
640|494
703|-291
-450|-584
-770|435
-12|-456
522|658
-82|-868
-739|-322
328|225
-537|838
-49|124
249|919
274|602
548|-761
550|-274
273|600
9|687
572|-60
-697|596
-792|40
6|874
813|-144
-520|166
990|276
-850|-291
308|-132
648|998
-479|-560
380|-13
588|384
223|954
724|-364
-382|-418
789|39
-754|-195
-636|390
-767|-658
349|22
244|-32
330|423
664|129
-856|-371
275|272
542|574
915|-580
487|-121
4|-525
-300|-623
-349|711
51|-306
-94|-664
284|-906
882|827
-476|-960
-469|807
-701|-820
-287|-370
921|-104
580|1
994|-880
-22|-528
-840|-318
228|-939
514|802
-688|527
-121|557
-510|-692
-54|751
-545|600
-374|180
-739|-307
319|-961
-227|384
-308|-425
-264|93
706|347
27|-738
-916|39
683|-100
-516|830
-310|-27
-221|-59
-681|-351
433|-372
992|-829
860|978
-271|-761
-265|-179
