100
727|375
262|22
-565|-817
467|454
-326|36
-596|-122
-78|942
-577|479
-920|436
2|-389
283|-8
-626|470
997|199
12|460
-422|-917
378|175
-60|914
-659|-988
-889|402
-536|323
-143|946
-890|408
-644|564
907|-300
421|-963
432|211
214|985
764|825
-711|-393
-28|299
-354|-478
-463|-576
6|-450
-462|785
-841|955
350|512
996|-455
921|467
-265|849
436|-189
-684|36
-875|-569
17|909
-905|275
-456|756
-108|829
234|-187
900|74
-5|-593
355|577
-505|-929
-709|781
498|-259
378|-908
622|543
-451|-740
-326|685
930|363
-642|39
-964|-614
-626|250
550|-871
539|286
496|-400
-389|-110
-847|726
141|-5
904|202
927|-819
982|-168
636|-124
-371|53
-640|-680
71|-489
33|-674
15|674
-587|-898
672|697
477|-923
971|504
916|-756
470|360
-459|484
113|498
100|-309
-304|-491
917|-64
642|-303
-95|-498
573|260
95|-519
-690|355
708|706
-297|666
-445|111
-433|82
-900|537
668|211
-431|-429
432|-621
